OBJECTID,fund,fund_title,cur_doc_no,cur_doc_no_sfx,dept,dept_title,obj_lvl_1,obj_lvl_1_title,obj_lvl_2,obj_lvl_2_title,obj_lvl_3,obj_lvl_3_title,org_cost_acct,oca_title,appropriation_amt,account_type,fiscal_year
1745,100,General Fund,BU740013,84,17,Park,2,Contractual Services,210,Utilities,2101,Gas-ONEOK Kansas Gas Service,173206,Linwood Center,4858,Expense,2017
1746,100,General Fund,BU740013,85,17,Park,2,Contractual Services,210,Utilities,2104,Water,173206,Linwood Center,2097,Expense,2017
1747,100,General Fund,BU740013,86,17,Park,2,Contractual Services,210,Utilities,2107,Trash service,173206,Linwood Center,850,Expense,2017
1748,100,General Fund,BU740013,87,17,Park,2,Contractual Services,220,Communications,2207,Postage - regular,173206,Linwood Center,75,Expense,2017
1749,100,General Fund,BU740013,88,17,Park,2,Contractual Services,220,Communications,2215,Plexar,173206,Linwood Center,1116,Expense,2017
1750,100,General Fund,BU740013,89,17,Park,2,Contractual Services,260,Data Processing,2600,Data center charges,173206,Linwood Center,1155,Expense,2017
1751,100,General Fund,BU740013,90,17,Park,2,Contractual Services,280,Buildings and Grounds Charges,2899,Other building/grounds charges,173206,Linwood Center,300,Expense,2017
1752,100,General Fund,BU740013,91,17,Park,2,Contractual Services,290,Other Contractuals,2917,Printing and copying,173206,Linwood Center,500,Expense,2017
1753,100,General Fund,BU740013,92,17,Park,3,Materials and Supplies,310,Office Supplies,3103,Office supplies,173206,Linwood Center,300,Expense,2017
1754,100,General Fund,BU740013,93,17,Park,3,Materials and Supplies,320,Clothing and Towels,3299,Other clothing,173206,Linwood Center,250,Expense,2017
1755,100,General Fund,BU740013,94,17,Park,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3816,"Recreational equipment < $5,000 each",173206,Linwood Center,10000,Expense,2017
1756,100,General Fund,BU740013,95,17,Park,3,Materials and Supplies,390,Other Commodities,3903,Food supplies,173206,Linwood Center,400,Expense,2017
1757,100,General Fund,BU740013,96,17,Park,3,Materials and Supplies,390,Other Commodities,3999,Other commodities,173206,Linwood Center,628,Expense,2017
1758,100,General Fund,BU740013,97,17,Park,1,Personnel Services,110,Regular Salaries,1190,Accrual,173207,McAdams Center,3709,Expense,2017
1759,100,General Fund,BU740013,98,17,Park,1,Personnel Services,120,Special Salaries,1200,Part time/seasonal,173207,McAdams Center,27508,Expense,2017
1760,100,General Fund,BU740013,99,17,Park,1,Personnel Services,140,Employee Benefits,1400,FICA,173207,McAdams Center,2104,Expense,2017
1761,100,General Fund,BU740013,100,17,Park,1,Personnel Services,140,Employee Benefits,1403,Workers compensation,173207,McAdams Center,598,Expense,2017
1762,100,General Fund,BU740014,1,17,Park,1,Personnel Services,140,Employee Benefits,1404,Unemployment compensation,173207,McAdams Center,55,Expense,2017
1763,100,General Fund,BU740014,2,17,Park,1,Personnel Services,150,Other Personnel Services,1500,Planned savings,173207,McAdams Center,-2167,Expense,2017
1764,100,General Fund,BU740014,3,17,Park,2,Contractual Services,210,Utilities,2100,Electricity,173207,McAdams Center,15064,Expense,2017
1765,100,General Fund,BU740014,4,17,Park,2,Contractual Services,210,Utilities,2101,Gas-ONEOK Kansas Gas Service,173207,McAdams Center,5700,Expense,2017
1766,100,General Fund,BU740014,5,17,Park,2,Contractual Services,210,Utilities,2107,Trash service,173207,McAdams Center,800,Expense,2017
1767,100,General Fund,BU740014,6,17,Park,2,Contractual Services,220,Communications,2215,Plexar,173207,McAdams Center,744,Expense,2017
1768,100,General Fund,BU740014,7,17,Park,2,Contractual Services,230,Transportation and Training,2399,Other training/transportation,173207,McAdams Center,450,Expense,2017
1769,100,General Fund,BU740014,8,17,Park,2,Contractual Services,260,Data Processing,2600,Data center charges,173207,McAdams Center,1155,Expense,2017
1770,100,General Fund,BU740014,9,17,Park,2,Contractual Services,290,Other Contractuals,2917,Printing and copying,173207,McAdams Center,750,Expense,2017
1771,100,General Fund,BU740014,10,17,Park,3,Materials and Supplies,310,Office Supplies,3103,Office supplies,173207,McAdams Center,500,Expense,2017
1772,100,General Fund,BU740014,11,17,Park,3,Materials and Supplies,320,Clothing and Towels,3299,Other clothing,173207,McAdams Center,390,Expense,2017
1773,100,General Fund,BU740014,12,17,Park,3,Materials and Supplies,340,Equipment Parts,3400,Equipment parts and supplies,173207,McAdams Center,40,Expense,2017
1774,100,General Fund,BU740014,13,17,Park,3,Materials and Supplies,350,Materials,3599,Other materials,173207,McAdams Center,20,Expense,2017
1775,100,General Fund,BU740014,14,17,Park,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3816,"Recreational equipment < $5,000 each",173207,McAdams Center,10000,Expense,2017
1776,100,General Fund,BU740014,15,17,Park,3,Materials and Supplies,390,Other Commodities,3900,Art supplies,173207,McAdams Center,350,Expense,2017
1777,100,General Fund,BU740014,16,17,Park,3,Materials and Supplies,390,Other Commodities,3901,Custodial supplies,173207,McAdams Center,30,Expense,2017
1778,100,General Fund,BU740014,17,17,Park,3,Materials and Supplies,390,Other Commodities,3902,Medical supplies,173207,McAdams Center,45,Expense,2017
1779,100,General Fund,BU740014,18,17,Park,3,Materials and Supplies,390,Other Commodities,3903,Food supplies,173207,McAdams Center,1000,Expense,2017
1780,100,General Fund,BU740014,19,17,Park,3,Materials and Supplies,390,Other Commodities,3904,Petty cash expenditures,173207,McAdams Center,50,Expense,2017
1781,100,General Fund,BU740014,20,17,Park,3,Materials and Supplies,390,Other Commodities,3999,Other commodities,173207,McAdams Center,975,Expense,2017
1782,100,General Fund,BU740014,21,17,Park,1,Personnel Services,110,Regular Salaries,1100,Bi-weekly wages,173208,Orchard Center,68812,Expense,2017
1783,100,General Fund,BU740014,22,17,Park,1,Personnel Services,110,Regular Salaries,1101,Longevity,173208,Orchard Center,1140,Expense,2017
1784,100,General Fund,BU740014,23,17,Park,1,Personnel Services,110,Regular Salaries,1190,Accrual,173208,Orchard Center,-3552,Expense,2017
1785,100,General Fund,BU740014,24,17,Park,1,Personnel Services,120,Special Salaries,1200,Part time/seasonal,173208,Orchard Center,43253,Expense,2017
1786,100,General Fund,BU740014,25,17,Park,1,Personnel Services,140,Employee Benefits,1400,FICA,173208,Orchard Center,8660,Expense,2017
1787,100,General Fund,BU740014,26,17,Park,1,Personnel Services,140,Employee Benefits,1401,Employee pension,173208,Orchard Center,8604,Expense,2017
1788,100,General Fund,BU740014,27,17,Park,1,Personnel Services,140,Employee Benefits,1403,Workers compensation,173208,Orchard Center,2389,Expense,2017
1789,100,General Fund,BU740014,28,13,Public Works & Utilities,2,Contractual Services,240,Insurance,2401,Vehicle liability,132217,Traffic Control Maintenance,11480,Expense,2017
1790,100,General Fund,BU740014,29,13,Public Works & Utilities,2,Contractual Services,250,Professional Services,2502,Medical and laboratory services,132217,Traffic Control Maintenance,300,Expense,2017
1791,100,General Fund,BU740014,30,13,Public Works & Utilities,2,Contractual Services,250,Professional Services,2599,Other professional services,132217,Traffic Control Maintenance,50000,Expense,2017
1792,100,General Fund,BU740014,31,13,Public Works & Utilities,2,Contractual Services,260,Data Processing,2600,Data center charges,132217,Traffic Control Maintenance,24440,Expense,2017
1793,100,General Fund,BU740014,32,13,Public Works & Utilities,2,Contractual Services,260,Data Processing,2601,Maintenance - data equipment,132217,Traffic Control Maintenance,3500,Expense,2017
1794,100,General Fund,BU740014,33,13,Public Works & Utilities,2,Contractual Services,270,Equipment Charges,2700,Motor pool - scheduled charges,132217,Traffic Control Maintenance,107988,Expense,2017
1795,100,General Fund,BU740014,34,13,Public Works & Utilities,2,Contractual Services,270,Equipment Charges,2703,Maintenance - equipment,132217,Traffic Control Maintenance,8000,Expense,2017
1796,100,General Fund,BU740014,35,13,Public Works & Utilities,2,Contractual Services,270,Equipment Charges,2708,Uniform rental service,132217,Traffic Control Maintenance,1750,Expense,2017
1797,100,General Fund,BU740014,36,13,Public Works & Utilities,2,Contractual Services,290,Other Contractuals,2902,Advertising,132217,Traffic Control Maintenance,50,Expense,2017
1798,245,State Office Building Fund,BU740014,37,13,Public Works & Utilities,3,Materials and Supplies,340,Equipment Parts,3499,Other equipment parts,135203,State Office Building - Was 205203,12000,Expense,2017
1799,245,State Office Building Fund,BU740014,38,13,Public Works & Utilities,3,Materials and Supplies,370,Building Parts,3700,Building parts and materials,135203,State Office Building - Was 205203,1200,Expense,2017
1800,245,State Office Building Fund,BU740014,39,13,Public Works & Utilities,3,Materials and Supplies,380,Non-Capitalizable Equipment < $5000 Each,3899,"Other non-capitalized equip <$5,000 each",135203,State Office Building - Was 205203,1200,Expense,2017
1801,245,State Office Building Fund,BU740014,40,13,Public Works & Utilities,5,Other Expenditures,530,Other Non-Operating Expenditures,5333,Miscellaneous and sundry,135203,State Office Building - Was 205203,500000,Expense,2017
1802,245,State Office Building Fund,BU740014,41,13,Public Works & Utilities,1,Personnel Services,110,Regular Salaries,1199,Other,135302,State Parking Facilities - Was 205302,2400,Expense,2017
1803,245,State Office Building Fund,BU740014,42,13,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1499,Employee benefits in aggregate,135302,State Parking Facilities - Was 205302,840,Expense,2017
1804,245,State Office Building Fund,BU740014,43,13,Public Works & Utilities,2,Contractual Services,210,Utilities,2199,Utilities-Other,135302,State Parking Facilities - Was 205302,42000,Expense,2017
1805,245,State Office Building Fund,BU740014,44,13,Public Works & Utilities,2,Contractual Services,220,Communications,2299,Other-Communications,135302,State Parking Facilities - Was 205302,2400,Expense,2017
1808,245,State Office Building Fund,BU740014,47,13,Public Works & Utilities,2,Contractual Services,290,Other Contractuals,2999,Other contractuals,135302,State Parking Facilities - Was 205302,60000,Expense,2017
1806,245,State Office Building Fund,BU740014,45,13,Public Works & Utilities,2,Contractual Services,250,Professional Services,2599,Other professional services,135302,State Parking Facilities - Was 205302,72000,Expense,2017
1807,245,State Office Building Fund,BU740014,46,13,Public Works & Utilities,2,Contractual Services,280,Buildings and Grounds Charges,2899,Other building/grounds charges,135302,State Parking Facilities - Was 205302,6000,Expense,2017
1809,245,State Office Building Fund,BU740014,48,13,Public Works & Utilities,3,Materials and Supplies,370,Building Parts,3799,Other building parts and materials,135302,State Parking Facilities - Was 205302,4800,Expense,2017
1810,245,State Office Building Fund,BU740014,49,13,Public Works & Utilities,3,Materials and Supplies,390,Other Commodities,3999,Other commodities,135302,State Parking Facilities - Was 205302,3000,Expense,2017
1811,100,General Fund,BU740014,50,14,Public Works & Utilities,1,Personnel Services,110,Regular Salaries,1100,Bi-weekly wages,142002,Envirn. Health- Administration,297437,Expense,2017
1812,100,General Fund,BU740014,51,14,Public Works & Utilities,1,Personnel Services,110,Regular Salaries,1101,Longevity,142002,Envirn. Health- Administration,3312,Expense,2017
1813,100,General Fund,BU740014,52,14,Public Works & Utilities,1,Personnel Services,110,Regular Salaries,1190,Accrual,142002,Envirn. Health- Administration,1534,Expense,2017
1814,100,General Fund,BU740014,53,14,Public Works & Utilities,1,Personnel Services,110,Regular Salaries,1199,Other,142002,Envirn. Health- Administration,-40016,Expense,2017
1815,100,General Fund,BU740014,54,14,Public Works & Utilities,1,Personnel Services,120,Special Salaries,1208,Cellular phone allowance,142002,Envirn. Health- Administration,600,Expense,2017
1816,100,General Fund,BU740014,55,14,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1400,FICA,142002,Envirn. Health- Administration,23007,Expense,2017
1817,100,General Fund,BU740014,56,14,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1401,Employee pension,142002,Envirn. Health- Administration,36992,Expense,2017
1818,100,General Fund,BU740014,57,14,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1403,Workers compensation,142002,Envirn. Health- Administration,7158,Expense,2017
1819,100,General Fund,BU740014,58,14,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1404,Unemployment compensation,142002,Envirn. Health- Administration,601,Expense,2017
1820,100,General Fund,BU740014,59,14,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1405,Group health insurance,142002,Envirn. Health- Administration,70417,Expense,2017
1821,100,General Fund,BU740014,60,14,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1406,Group life insurance,142002,Envirn. Health- Administration,1190,Expense,2017
1822,100,General Fund,BU740014,61,14,Public Works & Utilities,1,Personnel Services,140,Employee Benefits,1499,Employee benefits in aggregate,142002,Envirn. Health- Administration,-10004,Expense,2017
1823,100,General Fund,BU740014,62,14,Public Works & Utilities,1,Personnel Services,150,Other Personnel Services,1500,Planned savings,142002,Envirn. Health- Administration,-83731,Expense,2017
1824,100,General Fund,BU740014,63,14,Public Works & Utilities,2,Contractual Services,220,Communications,2200,PBX - line charges,142002,Envirn. Health- Administration,1368,Expense,2017
1825,100,General Fund,BU740014,64,14,Public Works & Utilities,2,Contractual Services,220,Communications,2201,PBX - instrument charges,142002,Envirn. Health- Administration,1935,Expense,2017
1826,100,General Fund,BU740014,65,14,Public Works & Utilities,2,Contractual Services,220,Communications,2202,Moves and changes,142002,Envirn. Health- Administration,200,Expense,2017
1827,100,General Fund,BU740014,66,14,Public Works & Utilities,2,Contractual Services,220,Communications,2203,Long distance service,142002,Envirn. Health- Administration,400,Expense,2017
1828,100,General Fund,BU740014,67,14,Public Works & Utilities,2,Contractual Services,220,Communications,2207,Postage - regular,142002,Envirn. Health- Administration,350,Expense,2017
1829,100,General Fund,BU740014,68,14,Public Works & Utilities,2,Contractual Services,220,Communications,2214,Air cards - mobile,142002,Envirn. Health- Administration,420,Expense,2017
1830,100,General Fund,BU740014,69,14,Public Works & Utilities,2,Contractual Services,220,Communications,2216,Voice mail,142002,Envirn. Health- Administration,336,Expense,2017
1831,100,General Fund,BU740014,70,14,Public Works & Utilities,2,Contractual Services,230,Transportation and Training,2301,Meals and lodging allowance,142002,Envirn. Health- Administration,200,Expense,2017
1832,100,General Fund,BU740014,71,14,Public Works & Utilities,2,Contractual Services,230,Transportation and Training,2302,Out of town registration fees,142002,Envirn. Health- Administration,200,Expense,2017
